2008,6,20,5,1857,1620,2140,1835,AA,267,N5ERAA,343,315,295,185,157,MIA,LAX,2342,36,12,0,,0,0,34,28,0,123
2008,6,22,7,1657,1620,2023,1835,AA,267,N5ECAA,386,315,304,108,37,MIA,LAX,2342,16,66,0,,0,0,20,71,0,17
2008,6,2,1,1137,1115,1351,1325,AA,283,N390AA,314,310,290,26,22,MIA,LAX,2342,7,17,0,,0,0,22,4,0,0
2008,6,18,3,1430,1115,1730,1325,AA,283,N391AA,360,310,300,245,195,MIA,LAX,2342,11,49,0,,0,0,195,50,0,0
2008,6,12,4,1725,1600,1935,1815,AA,295,N348AA,190,195,165,80,85,MIA,ORD,1197,10,15,0,,0,0,52,28,0,0
2008,6,18,3,1841,1600,2102,1815,AA,295,N399AA,201,195,160,167,161,MIA,ORD,1197,8,33,0,,0,0,54,6,0,107
2008,6,20,5,1933,1600,2225,1815,AA,295,N383AA,232,195,165,250,213,MIA,ORD,1197,38,29,0,,0,0,31,37,0,182
2008,6,18,3,1657,1545,1926,1815,AA,334,N3CSAA,149,150,117,71,72,MIA,DCA,920,4,28,0,,0,0,37,0,0,34
2008,6,20,5,1736,1545,2007,1815,AA,334,N3CBAA,151,150,126,112,111,MIA,DCA,920,6,19,0,,0,0,18,1,0,93
2008,6,18,3,2048,1845,2314,2045,AA,374,N3CAAA,146,120,89,149,123,MIA,ATL,595,10,47,0,,0,0,123,26,0,0
2008,6,20,5,2112,1845,2303,2045,AA,374,N3CAAA,111,120,84,138,147,MIA,ATL,595,10,17,0,,0,0,3,0,0,135
2008,6,12,4,2033,1935,2348,2235,AA,390,N3BAAA,195,180,176,73,58,MIA,DTW,1145,8,11,0,,0,0,54,15,0,4
2008,6,18,3,2039,1935,2348,2235,AA,390,N3ALAA,189,180,151,73,64,MIA,DTW,1145,8,30,0,,0,0,5,9,0,59
2008,6,23,1,2221,1935,117,2235,AA,390,N3CTAA,176,180,160,162,166,MIA,DTW,1145,6,10,0,,0,0,14,0,0,148
2008,6,18,3,1857,1840,2130,2055,AA,397,N3AWAA,333,315,302,35,17,MIA,LAX,2342,6,25,0,,0,0,17,18,0,0
2008,6,20,5,2011,1840,2239,2055,AA,397,N3AXAA,328,315,290,104,91,MIA,LAX,2342,14,24,0,,0,0,18,13,0,73
2008,6,22,7,2014,1840,2303,2055,AA,397,N3DAAA,349,315,296,128,94,MIA,LAX,2342,6,47,0,,0,0,4,34,0,90
2008,6,12,4,2334,2235,40,2345,AA,410,N3ACAA,126,130,108,55,59,MIA,BNA,806,5,13,0,,0,0,3,0,0,52
2008,6,18,3,2339,2235,58,2345,AA,410,N3AKAA,139,130,112,73,64,MIA,BNA,806,5,22,0,,0,0,15,9,0,49
2008,6,20,5,50,2235,154,2345,AA,410,N3DLAA,124,130,106,129,135,MIA,BNA,806,5,13,0,,0,0,4,0,0,125
2008,6,21,6,2331,2235,44,2345,AA,410,N3AWAA,133,130,110,59,56,MIA,BNA,806,7,16,0,,0,0,31,3,0,25
2008,6,22,7,35,2235,141,2345,AA,410,N3AJAA,126,130,105,116,120,MIA,BNA,806,7,14,0,,0,0,5,0,0,111
2008,6,20,5,2256,2225,2341,2315,AA,443,N3CEAA,105,110,92,26,31,MIA,MSY,674,3,10,0,,0,0,10,0,0,16
2008,6,21,6,2254,2225,10,2315,AA,443,N3BKAA,136,110,95,55,29,MIA,MSY,674,2,39,0,,0,0,9,26,0,20
2008,6,18,3,2029,1930,2319,2145,AA,456,N3CPAA,350,315,311,94,59,MIA,LAX,2342,11,28,0,,0,0,13,35,0,46
2008,6,20,5,2234,1930,100,2145,AA,456,N3BNAA,326,315,299,195,184,MIA,LAX,2342,6,21,0,,0,0,26,11,0,158
2008,6,18,3,1600,1450,1836,1700,AA,457,N5EAAA,216,190,168,96,70,MIA,ORD,1197,8,40,0,,0,0,33,26,0,37
2008,6,20,5,1716,1450,1932,1700,AA,457,N5ELAA,196,190,164,152,146,MIA,ORD,1197,7,25,0,,0,0,146,6,0,0
2008,6,22,7,1524,1450,1823,1700,AA,457,N618AA,239,190,205,83,34,MIA,ORD,1197,8,26,0,,0,0,18,49,0,16
2008,6,18,3,1534,1435,1813,1635,AA,575,N5BVAA,219,180,158,98,59,MIA,DFW,1121,11,50,0,,0,0,25,39,0,34
2008,6,20,5,1640,1435,1848,1635,AA,575,N614AA,188,180,148,133,125,MIA,DFW,1121,21,19,0,,0,0,125,8,0,0
2008,6,22,7,1522,1435,1809,1635,AA,575,N642AA,227,180,156,94,47,MIA,DFW,1121,49,22,0,,0,0,21,47,0,26
